id,POINT_Y,POINT_X
135535,53.37129004,-6.332706573
135536,53.37129501,-6.331093916
135537,53.37129928,-6.331003598
135538,53.37131308,-6.329872441
135539,53.37132161,-6.329704876
135540,53.37133014,-6.328977576
135541,53.37134141,-6.330462758
135542,53.37134761,-6.33292405
135543,53.37134974,-6.332838486
135544,53.37135472,-6.331219887
135545,53.37136893,-6.331383886
135546,53.37137106,-6.332688747
135547,53.37137278,-6.330025744
135548,53.37137533,-6.332399966
135549,53.37137705,-6.329868875
135550,53.37139197,-6.329230705
135551,53.3713931,-6.331345857
135552,53.37139878,-6.332742225
135553,53.37140325,-6.33040928
135554,53.37140447,-6.331433798
135555,53.37140903,-6.3301327
135556,53.37140903,-6.329341226
135557,53.37141371,-6.332335793
135558,53.37141787,-6.337061341
135559,53.3714201,-6.331476581
135560,53.37142182,-6.330011483
135561,53.3714331,-6.33032728
135562,53.37144782,-6.332260924
135563,53.37145807,-6.329480269
135564,53.37146873,-6.330114874
135565,53.37147376,-6.330415539
135566,53.37147554,-6.330522495
135567,53.3714798,-6.332720834
135568,53.37148979,-6.330204598
135569,53.37149153,-6.330314525
135570,53.37149331,-6.330469017
135571,53.37149645,-6.329212879
135572,53.37149686,-6.332660226
135573,53.37151285,-6.329628225
135574,53.37151605,-6.332539009
135575,53.37152885,-6.32913082
135576,53.37153773,-6.330575973
135577,53.37153773,-6.329690616
135578,53.37157504,-6.331227017
135579,53.37157747,-6.32922001
135580,53.3715786,-6.330653218
135581,53.37159281,-6.332178924
135582,53.37159281,-6.329848078
135583,53.37159666,-6.329537312
135584,53.37159921,-6.330951308
135585,53.37159992,-6.330745319
135586,53.37160519,-6.329419661
135587,53.37161236,-6.330855246
135588,53.37161591,-6.329966918
135589,53.37161769,-6.331051134
135590,53.37161911,-6.331020236
135591,53.37162835,-6.330112497
135592,53.37163474,-6.330937048
135593,53.37163972,-6.332389271
135594,53.37164357,-6.329359052
135595,53.3716457,-6.329551573
135596,53.37164611,-6.330991714
135597,53.37165678,-6.329874817
135598,53.37165855,-6.329654964
135599,53.37166033,-6.331065395
135600,53.37167768,-6.329469573
135601,53.37168236,-6.332325097
135602,53.37168343,-6.329726268
135603,53.37169231,-6.330115468
135604,53.37169729,-6.332136142
135605,53.37170475,-6.330368003
135606,53.37170653,-6.329851049
135607,53.3717115,-6.331222263
135608,53.37171363,-6.329657935
135609,53.37171393,-6.329551573
135610,53.37171861,-6.332232402
135611,53.37172501,-6.331921042
135612,53.37172998,-6.33133635
135613,53.37173099,-6.329997222
135614,53.37174206,-6.332146838
135615,53.37174378,-6.329312705
135616,53.37174633,-6.331437364
135617,53.37175231,-6.329455313
135618,53.37176084,-6.329555138
135619,53.37177363,-6.329355487
135620,53.37177618,-6.332061273
135621,53.37178115,-6.329669819
135622,53.37178471,-6.331473015
135623,53.37178648,-6.329619312
135624,53.37178684,-6.331644145
135625,53.37178856,-6.32949453
135626,53.37179323,-6.331576406
135627,53.37179537,-6.329806484
135628,53.37179963,-6.331979273
135629,53.37182024,-6.329907498
135630,53.37182309,-6.33165484
135631,53.37182522,-6.331883013
135632,53.37185933,-6.330831478
135633,53.37187177,-6.33050764
135634,53.37189487,-6.329901556
135635,53.37194888,-6.331051134
135636,53.37196949,-6.329940179
135637,53.37200503,-6.329845107
135638,53.37205481,-6.329990686
135639,53.3720761,-6.331838646
135640,53.37209565,-6.331746545
135641,53.37210453,-6.329919382
135642,53.37212763,-6.330163004
135643,53.37214717,-6.330255105
135644,53.37215073,-6.331752487
135645,53.3721525,-6.330706696
135646,53.37215606,-6.330106555
135647,53.3721756,-6.330347206
135648,53.37218271,-6.329952063
135649,53.37221825,-6.329877788
135650,53.37224312,-6.330546263
135651,53.37224845,-6.330724522
135652,53.37227688,-6.330011483
135653,53.3723444,-6.330769087
135654,53.3723444,-6.330041193
135655,53.37237638,-6.330825536
135656,53.37240125,-6.330745319
135657,53.37240303,-6.330804739
135658,53.37241014,-6.330067932
135659,53.372451,-6.330474959
135660,53.37246344,-6.330730464
135661,53.37248654,-6.33012141
135662,53.37250075,-6.330504669
135663,53.37251319,-6.330775029
