Unnamed: 0,id,POINT_Y,POINT_X,geometry,index_right,postcodes
303494,303494,53.3768529,-6.175933967,POINT (-6.175933967 53.3768529),17,Dublin 5
303495,303495,53.37689183,-6.176097451,POINT (-6.176097451 53.37689183),17,Dublin 5
303496,303496,53.37695401,-6.176055858,POINT (-6.176055858 53.37695401),17,Dublin 5
303497,303497,53.37696112,-6.176186581,POINT (-6.176186581 53.37696112),17,Dublin 5
303498,303498,53.37736669,-6.175470492,POINT (-6.175470492 53.37736669),17,Dublin 5
303499,303499,53.37742683,-6.175452666,POINT (-6.175452666 53.37742683),17,Dublin 5
303510,303510,53.36882879,-6.184404427,POINT (-6.184404427 53.36882879),17,Dublin 5
303512,303512,53.3688698,-6.184717476,POINT (-6.184717476 53.3688698),17,Dublin 5
303513,303513,53.36888473,-6.184553477,POINT (-6.184553477 53.36888473),17,Dublin 5
303516,303516,53.36893377,-6.184760258,POINT (-6.184760258 53.36893377),17,Dublin 5
303517,303517,53.36897663,-6.185098451,POINT (-6.185098451 53.36897663),17,Dublin 5
303518,303518,53.36904252,-6.185141734,POINT (-6.185141734 53.36904252),17,Dublin 5
303519,303519,53.36906192,-6.185340885,POINT (-6.185340885 53.36906192),17,Dublin 5
303520,303520,53.36907877,-6.18541982,POINT (-6.18541982 53.36907877),17,Dublin 5
303521,303521,53.36911025,-6.185540536,POINT (-6.185540536 53.36911025),17,Dublin 5
303522,303522,53.36916833,-6.185541036,POINT (-6.185541036 53.36916833),17,Dublin 5
303523,303523,53.36959879,-6.181875514,POINT (-6.181875514 53.36959879),17,Dublin 5
303524,303524,53.36991721,-6.181152968,POINT (-6.181152968 53.36991721),17,Dublin 5
303525,303525,53.36992858,-6.181409662,POINT (-6.181409662 53.36992858),17,Dublin 5
303526,303526,53.36995528,-6.181765362,POINT (-6.181765362 53.36995528),17,Dublin 5
303527,303527,53.3699826,-6.18131459,POINT (-6.18131459 53.3699826),17,Dublin 5
303528,303528,53.36999681,-6.181675863,POINT (-6.181675863 53.36999681),17,Dublin 5
303529,303529,53.37001671,-6.18107691,POINT (-6.18107691 53.37001671),17,Dublin 5
303530,303530,53.3700423,-6.181989601,POINT (-6.181989601 53.3700423),17,Dublin 5
303531,303531,53.37005936,-6.18180421,POINT (-6.18180421 53.37005936),17,Dublin 5
303532,303532,53.37008059,-6.181499178,POINT (-6.181499178 53.37008059),17,Dublin 5
303533,303533,53.37008994,-6.182112722,POINT (-6.182112722 53.37008994),17,Dublin 5
303534,303534,53.37013973,-6.181884747,POINT (-6.181884747 53.37013973),17,Dublin 5
303535,303535,53.3701617,-6.182127455,POINT (-6.182127455 53.3701617),17,Dublin 5
303536,303536,53.37016455,-6.181476212,POINT (-6.181476212 53.37016455),17,Dublin 5
303537,303537,53.37017308,-6.18131459,POINT (-6.18131459 53.37017308),17,Dublin 5
303538,303538,53.3702329,-6.181381353,POINT (-6.181381353 53.3702329),17,Dublin 5
303539,303539,53.37023331,-6.182157513,POINT (-6.182157513 53.37023331),17,Dublin 5
303540,303540,53.37033797,-6.182155976,POINT (-6.182155976 53.37033797),17,Dublin 5
303541,303541,53.37034366,-6.181994354,POINT (-6.181994354 53.37034366),17,Dublin 5
303542,303542,53.37039105,-6.182271676,POINT (-6.182271676 53.37039105),17,Dublin 5
303543,303543,53.37040052,-6.181547516,POINT (-6.181547516 53.37040052),17,Dublin 5
303544,303544,53.3704184,-6.17939447,POINT (-6.17939447 53.3704184),17,Dublin 5
303545,303545,53.3704261,-6.182236787,POINT (-6.182236787 53.3704261),17,Dublin 5
303546,303546,53.37051139,-6.181580791,POINT (-6.181580791 53.37051139),17,Dublin 5
303547,303547,53.37052845,-6.17974115,POINT (-6.17974115 53.37052845),17,Dublin 5
303548,303548,53.37053698,-6.179356109,POINT (-6.179356109 53.37053698),17,Dublin 5
303549,303549,53.37053982,-6.182032383,POINT (-6.182032383 53.37053982),17,Dublin 5
303550,303550,53.37053998,-6.182306688,POINT (-6.182306688 53.37053998),17,Dublin 5
303551,303551,53.37054551,-6.179950309,POINT (-6.179950309 53.37054551),17,Dublin 5
303552,303552,53.37058531,-6.180154713,POINT (-6.180154713 53.37058531),17,Dublin 5
303553,303553,53.37058815,-6.182270063,POINT (-6.182270063 53.37058815),17,Dublin 5
303554,303554,53.37064138,-6.182343724,POINT (-6.182343724 53.37064138),17,Dublin 5
303555,303555,53.37066207,-6.181628327,POINT (-6.181628327 53.37066207),17,Dublin 5
303556,303556,53.3706905,-6.182046644,POINT (-6.182046644 53.3706905),17,Dublin 5
303557,303557,53.37069334,-6.181509488,POINT (-6.181509488 53.37069334),17,Dublin 5
303558,303558,53.37071324,-6.182284323,POINT (-6.182284323 53.37071324),17,Dublin 5
