Unnamed: 0,id,POINT_Y,POINT_X,geometry,index_right,postcodes
58369,58369,53.31513525,-6.290560769,POINT (-6.290560769 53.31513525),19,Dublin 6W
58370,58370,53.31514379,-6.290724768,POINT (-6.290724768 53.31514379),19,Dublin 6W
58371,58371,53.31517796,-6.290935114,POINT (-6.290935114 53.31517796),19,Dublin 6W
58372,58372,53.31520144,-6.292190063,POINT (-6.292190063 53.31520144),19,Dublin 6W
58373,58373,53.31521639,-6.29203676,POINT (-6.29203676 53.31521639),19,Dublin 6W
58374,58374,53.31522704,-6.289835353,POINT (-6.289835353 53.31522704),19,Dublin 6W
58375,58375,53.31523987,-6.290967201,POINT (-6.290967201 53.31523987),19,Dublin 6W
58376,58376,53.31524845,-6.292308516,POINT (-6.292308516 53.31524845),19,Dublin 6W
58377,58377,53.31525909,-6.292161542,POINT (-6.292161542 53.31525909),19,Dublin 6W
58378,58378,53.31526336,-6.292008238,POINT (-6.292008238 53.31526336),19,Dublin 6W
58379,58379,53.31526736,-6.289945132,POINT (-6.289945132 53.31526736),19,Dublin 6W
58380,58380,53.3152719,-6.291084852,POINT (-6.291084852 53.3152719),19,Dublin 6W
58381,58381,53.31527296,-6.289805124,POINT (-6.289805124 53.31527296),19,Dublin 6W
58382,58382,53.31530392,-6.29214015,POINT (-6.29214015 53.31530392),19,Dublin 6W
58383,58383,53.31530819,-6.290992157,POINT (-6.290992157 53.31530819),19,Dublin 6W
58384,58384,53.31534662,-6.289551818,POINT (-6.289551818 53.31534662),19,Dublin 6W
58385,58385,53.31535089,-6.289993903,POINT (-6.289993903 53.31535089),19,Dublin 6W
58386,58386,53.31535089,-6.289804947,POINT (-6.289804947 53.31535089),19,Dublin 6W
58387,58387,53.31538932,-6.291049201,POINT (-6.291049201 53.31538932),19,Dublin 6W
58388,58388,53.31540566,-6.292127111,POINT (-6.292127111 53.31540566),19,Dublin 6W
58389,58389,53.31541067,-6.292316628,POINT (-6.292316628 53.31541067),19,Dublin 6W
58390,58390,53.31541067,-6.291184678,POINT (-6.291184678 53.31541067),19,Dublin 6W
58391,58391,53.31542135,-6.289908338,POINT (-6.289908338 53.31542135),19,Dublin 6W
58392,58392,53.31543202,-6.290204249,POINT (-6.290204249 53.31543202),19,Dublin 6W
58393,58393,53.31545973,-6.290373276,POINT (-6.290373276 53.31545973),19,Dublin 6W
58394,58394,53.3154854,-6.290906593,POINT (-6.290906593 53.3154854),19,Dublin 6W
58395,58395,53.31548926,-6.290295253,POINT (-6.290295253 53.31548926),19,Dublin 6W
58396,58396,53.31551749,-6.290355082,POINT (-6.290355082 53.31551749),19,Dublin 6W
58397,58397,53.31554731,-6.291024244,POINT (-6.291024244 53.31554731),19,Dublin 6W
58398,58398,53.31557384,-6.290171744,POINT (-6.290171744 53.31557384),19,Dublin 6W
58399,58399,53.31560757,-6.292084774,POINT (-6.292084774 53.31560757),19,Dublin 6W
58400,58400,53.31563686,-6.289631325,POINT (-6.289631325 53.31563686),19,Dublin 6W
58401,58401,53.31563686,-6.289631325,POINT (-6.289631325 53.31563686),19,Dublin 6W
58402,58402,53.3157155,-6.29228086,POINT (-6.29228086 53.3157155),19,Dublin 6W
58403,58403,53.31572226,-6.28997596,POINT (-6.28997596 53.31572226),19,Dublin 6W
58404,58404,53.31573258,-6.292348598,POINT (-6.292348598 53.31573258),19,Dublin 6W
58405,58405,53.31573472,-6.291425213,POINT (-6.291425213 53.31573472),19,Dublin 6W
58406,58406,53.31573948,-6.291308824,POINT (-6.291308824 53.31573948),19,Dublin 6W
58407,58407,53.31583091,-6.291383006,POINT (-6.291383006 53.31583091),19,Dublin 6W
58408,58408,53.31583257,-6.289753136,POINT (-6.289753136 53.31583257),19,Dublin 6W
58409,58409,53.31585169,-6.291439361,POINT (-6.291439361 53.31585169),19,Dublin 6W
58410,58410,53.31585214,-6.291582081,POINT (-6.291582081 53.31585214),19,Dublin 6W
58411,58411,53.31587563,-6.291721124,POINT (-6.291721124 53.31587563),19,Dublin 6W
58412,58412,53.31587958,-6.291792478,POINT (-6.291792478 53.31587958),19,Dublin 6W
58413,58413,53.31589698,-6.291895818,POINT (-6.291895818 53.31589698),19,Dublin 6W
58414,58414,53.31590338,-6.291631994,POINT (-6.291631994 53.31590338),19,Dublin 6W
58415,58415,53.31590374,-6.289571905,POINT (-6.289571905 53.31590374),19,Dublin 6W
58416,58416,53.31593114,-6.291681907,POINT (-6.291681907 53.31593114),19,Dublin 6W
58417,58417,53.31593398,-6.290433494,POINT (-6.290433494 53.31593398),19,Dublin 6W
58418,58418,53.31593541,-6.292049122,POINT (-6.292049122 53.31593541),19,Dublin 6W
58419,58419,53.31593541,-6.291771037,POINT (-6.291771037 53.31593541),19,Dublin 6W
58420,58420,53.31596779,-6.29036219,POINT (-6.29036219 53.31596779),19,Dublin 6W
58421,58421,53.31597811,-6.291132866,POINT (-6.291132866 53.31597811),19,Dublin 6W
58422,58422,53.3159897,-6.291046259,POINT (-6.291046259 53.3159897),19,Dublin 6W
58423,58423,53.31600337,-6.290397842,POINT (-6.290397842 53.31600337),19,Dublin 6W
58424,58424,53.31602472,-6.290270089,POINT (-6.290270089 53.31602472),19,Dublin 6W
58425,58425,53.31603575,-6.292330772,POINT (-6.292330772 53.31603575),19,Dublin 6W
58426,58426,53.31604707,-6.292262334,POINT (-6.292262334 53.31604707),19,Dublin 6W
58427,58427,53.31606777,-6.291236257,POINT (-6.291236257 53.31606777),19,Dublin 6W
